,post_url,author,author_url,author_type,description,media_type,media_url,media_text
191,https://www.linkedin.com/feed/update/urn:li:activity:6757102459677663234/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Katina Kenyon will be part of the #CloudExecConnect panel by Women in Cloud, in which women tech entrepreneurs and leaders will share their experience on how to unlock enterprise cloud opportunities.

Register to hear her speak: https://bit.ly/2UNOri4

#WICPower2021 #WomenInCloud",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFjfzjybJ8t1g/feedshare-shrink_800/0/1611018766015?e=1629331200&v=beta&t=6ss8Mbl5qUZX-nf4clIsbsJad2eZYI8QGS-MHvDRcdw,"F 1@4 [oltre] =<-1e ol nay -Yors
Katina Kenyon

PANELIST =

 

 
"
192,https://www.linkedin.com/feed/update/urn:li:activity:6755982448686886912/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"If you are interested in applying to our Business Analyst position visit our website https://lnkd.in/dcNQa2x or share it with a friend whom you think would be a good fit! 😁

The hiring and onboarding process is held remotely.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFiUBvZtSYnIw/feedshare-shrink_800/0/1610751735207?e=1629331200&v=beta&t=PHzjhChkjxobH-HwWkqG2gjpP772lSQDail3moI7s1M,"  
  

 

WE ARE LOOKING FOR

Business
Analyst

 
"
193,https://www.linkedin.com/feed/update/urn:li:activity:6755534132408852480/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"The Women in Cloud Digital Summit 2021 is a virtual experience with entrepreneur speakers, networking, workshops, and more. Katina Kenyon shares with us a little bit about the event in the next article: https://bit.ly/3nDfkl2

#WICPower2021 #WomenInCloud",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHC3Yx8dTowsw/feedshare-shrink_800/0/1610644848300?e=1629331200&v=beta&t=ABKuVNXqyaVIcBW8mmPgy8s_FtamH87Dkl5bfHeielY,"BLOG BY KATINA KENYON

    

WOMEN IN CLOUD.

 
"
194,https://www.linkedin.com/feed/update/urn:li:activity:6755887968914870272/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Want to be part of our team? Check our open positions and apply! Go to https://lnkd.in/dcNQa2x to find more info on the open positions 💪🏼

The hiring and onboarding process is held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQE-XBOkR_NUvg/feedshare-shrink_800/0/1610729209464?e=1629331200&v=beta&t=zc0Q4_52bQP1LKx89YKTWXJBJgAQPVi48TKbYGY_tGw,"Join the Best
Place to Code

CHECK OUR OPEN POSITIONS
*PHP Developer — * Full Stack Developer
+ Java Developer _ * React Native Developer

 
    
 
 

Apply at

applaudostudios.com/careers

 
"
195,https://www.linkedin.com/feed/update/urn:li:activity:6755288666878316544/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Are you ready for our new ""A day in the life"" episode? Erika De La O, React Dev, will take over our Instagram stories tomorrow (@applaudostudios) to show us her day-to-day. Don't miss it!

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQEWaWdnSyKiZg/feedshare-shrink_800/0/1610586324792?e=1629331200&v=beta&t=3Ac38qAL4RjWHKKJjqX3FMwqD8JiK1IYx1QcFvgrzBA," 
"
196,https://www.linkedin.com/feed/update/urn:li:activity:6754532775300341760/,Oscar Castillo Chedraui,https://www.linkedin.com/in/oscar-castillo-chedraui-9b6408104,User,"Atrevanse a ver esto... Despues de casi 2 años de estar apoyando en este proyecto y ver la cantidad de personas y partners que se sumaron para dar con tantísimo amor su esfuerzo a esta causa; no se imaginan lo felíz que me siento de verlo arrancar.

Me quedaría corto contandoles cuántos han apoyado pero gracias a Applaudo Studios por darme la oportunidad de llevar el proyecto más importante de mi vida (una parte). No se imaginan todo el amor que ha movido montañas para que ésto inicie, se desarrolle (en todo sentido) y ahora tenga un inicio. En el video podrán ver todos los que han participado.

¿Y ustedes ya donaron? Es re-fácil, vean los detalles pero su donación hara posible que se ayude a muchas personas victimas de abuso sexual en su infancia, algunas sufriendo en silencio, pero el objetivo es que eventualmente conviertan su testimonio en Manuales Para Sobrevivir, iniciativa de fundación Humans for Humans.

El problema es serio... cuesta verlo, pero lo primero es generar conciencia.

Empezando por El Salvador, ojalá esto llegue a todo el mundo. manualesparasobrevivir.org",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6754515053820608512/,
197,https://www.linkedin.com/feed/update/urn:li:activity:6755154316903944192/,Andrés Alvarado,https://www.linkedin.com/in/andresalvarado93,User,"Felicidades a todo el equipo de Rappi
En Applaudo Studios estamos orgullosos y honrados de poder apoyarles en sus iniciativas.",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6755134707572244480/,
198,https://www.linkedin.com/feed/update/urn:li:activity:6755247052659200000/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We believe in empowering girls in tech and are happy to support Nina Kenyon in the Power Panel of the Young Entrepreneurship and Mentoring Circle at the Women in Cloud Digital Summit 2021 🙆‍♀️

For more info, go to http://bit.ly/3nGqrtm

#WICPower2021 #WomenInCloud #GirlsInTech",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEqrNWoRpLI_A/feedshare-shrink_800/0/1610576402913?e=1629331200&v=beta&t=NCOpY5qaHVR28n5GVA1wRB8fXVQDTICd9kqbM2ZjF8Y,"Nina Kenyon

Youth Entrepreneurship and Mentorship Circle

  
"
199,https://www.linkedin.com/feed/update/urn:li:activity:6755527593258287105/,Scott Kenyon,https://www.linkedin.com/in/stkenyon,User,"Another great use of AI.

How is your company using AI to improve the CX? Applaudo Studios can assist with all your AI needs, let me know when you want to get started

#machinelearning #ai #artificialintelligence #agile #datascience",Shared link outside LinkedIn,https://www.smartbrief.com/branded/6F25CE2D-CD64-4672-BB9F-F38843D4ECE2/406B380C-80EB-4854-8048-3624AF4C0FF5?launched=true,
200,https://www.linkedin.com/feed/update/urn:li:activity:6754565033285480448/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are honored to be partners of Manuales Para Sobrevivir and be able to help through the development of an accessible platform to offer guidance and resources to victims of sexual abuse. Thank you to our team, who delivered all the tech behind the platform.

Read more in the next article: https://bit.ly/3bDl9fI",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHJX0tmq1A7Lw/feedshare-shrink_800/0/1610413797115?e=1629331200&v=beta&t=wOoE5JZseAVuhpLvfbwOnS5UpVLeeqwBYBbRxS_Gf48,"G HANUALES

wy

ay
AlApplaudostudios  BUBLICIDAD
"
201,https://www.linkedin.com/feed/update/urn:li:activity:6755522021842591744/,Andrés Alvarado,https://www.linkedin.com/in/andresalvarado93,User,"Congratulations DecisionLink!! This is HUGE.

Here at Applaudo Studios we're happy to be part of this journey and proud to work as your tech partner.

Keep up the good work!",Shared link outside LinkedIn,https://techcrunch.com/2021/01/14/accel-partners-heads-down-to-georgia-to-invest-in-decisionlink-leading-an-18-5-million-round/?,
202,https://www.linkedin.com/feed/update/urn:li:activity:6753385420500852736/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Katina Kenyon will be a guest speaker at the Women in Cloud Digital Summit 2021, an event that brings together experts to inspire, connect, and transform women in the tech industry.

Register to hear her speak: https://bit.ly/2UNOri4
Register for a free Discovery Session with one of our Solutions Architects: https://lnkd.in/gXX9vhg

#WICPower2021 #WomenInCloud",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEL7Mi4NA8w1g/feedshare-shrink_800/0/1610132555407?e=1629331200&v=beta&t=dYYKGuI0nKfdgN3MritfxPvi6bLPStQzSEKjMTVyNio,"Katina Kenyon

WOMEN IN CLO!

 

ITAL SUMMIT 2021

  
"
203,https://www.linkedin.com/feed/update/urn:li:activity:6753415208426909696/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our first Trainee Scholarship Program of the year is here! Applications for the ReactJS and NodeJS Program are now open, don't miss the chance to be part of it. Go to apply.applaudostudios.com to apply 🙌🏼

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHrePNY80DL0g/feedshare-shrink_800/0/1610139657130?e=1629331200&v=beta&t=BiDIn6EKy2INVdGUBzUZHWFquXEF2wH0GlJyqlUZkTY,"The time
is now

Groat | node

 

REACT JS AND NODE JS
TRAINEE SCHOLARSHIP
PROGRAM

 

 

 

‘Apply now: apply.applaudostudios.com

 

 

© TraineeProgram
"
204,https://www.linkedin.com/feed/update/urn:li:activity:6752390353262850048/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Jessica is from the Dominican Republic, she joined us in November and is part of our QA team! Fun fact: she is a Business Administrator and has a Master's in Finance, but later on discovered her passion for testing 👩‍💻

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEn2zoiMHMOvg/feedshare-shrink_800/0/1609895312970?e=1629331200&v=beta&t=gmH40K5ke1-wl8mQcIj0qoldJ_7jHYldBmnvZjwk31U,"v.
| decided to join Applaudo because | think
they offer great growth opportunities
66 y g i) PP: 99

and I will also be able
to learn new things.

Jessica Jiménez, QA Analyst
"
205,https://www.linkedin.com/feed/update/urn:li:activity:6752753763360014336/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We know how important is communication in the development of every project. That's why we handle daily meetings with our team and check frequently with our customers to make sure we are delivering exactly what they need.

Check our Clutch.co profile: http://bit.ly/2LsWRdD

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGFYgRNM0oQjQ/feedshare-shrink_800/0/1609981956758?e=1629331200&v=beta&t=azXDPk_LtMny35aMkAVtTF28ojjMI5vgyVINuTj7lk8,"They are an attentive partner, checking
in regularly to make sure that

*? EVERYTHING °°
sa Ke)\ me i-7-\e).@

 

Clutch
"
206,https://www.linkedin.com/feed/update/urn:li:activity:6752024292742987776/,Gerardo Paredes,https://www.linkedin.com/in/gerardo-paredes,User,"Oportunidad para profesionales del área comercial de unirse al equipo de ventas de APPLAUDO STUDIOS:

- Manejando oportunidades de negocios con clientes del más alto perfil en mercados globales
- Aprender y dominar un proceso de comercialización altamente tecnificado y sofisticado en la industría más creciente y dínamica de la actualidad (tecnología)
- Entrar a una de las empresas de más alto crecimiento, mejores beneficios, oportunidades y el mejor ambiente laboral de El Salvador

APPLAUDO IS THE PLACE TO BE! JOIN US NOW!",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6749453090707050496/,
207,https://www.linkedin.com/feed/update/urn:li:activity:6749464997627252736/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Here’s a glimpse of our 2020. We are grateful for our incredible team and customers. We wish everyone Happy Holidays and a great New Year filled with blessings for you and your families.

#BestPlaceToCode #CodeThatChangesLives",Video,https://dms.licdn.com/playlist/C4E05AQFe6vSSX7KDEg/mp4-720p-30fp-crf28/0/1609197798324?e=1626228000&v=beta&t=vT3WDfUtRxkLtiHVltLp5rsf9vPlT1lpDgtBDIIR-zY,
208,https://www.linkedin.com/feed/update/urn:li:activity:6747923731714228224/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Here’s a glimpse of our 2020. We are grateful for our incredible team and customers. We wish everyone a Merry Christmas and a Happy New Year filled with blessings for you and your families.

#BestPlaceToCode #CodeThatChangesLives",Video,https://dms.licdn.com/playlist/C4E05AQEnKmkToGnQuQ/mp4-720p-30fp-crf28/0/1608830376386?e=1626228000&v=beta&t=cpdpNlM3M3p9_mjeqTHb7978aXjhsnJ1i0TkNX-zxFE,
209,https://www.linkedin.com/feed/update/urn:li:activity:6749333216676638720/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Do you want to be part of our team? Check our open positions at https://lnkd.in/dcNQa2x and apply!

The hiring and onboarding process is held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEU8tvtMgMbvw/feedshare-shrink_800/0/1609166434682?e=1629331200&v=beta&t=xh2a7z6XY-uA1m7WH5dIHvmBEJp2rYSVC7w3hzrZHRE,"Join the Best
Place to Code

CHECK OUR OPEN POSITIONS

*QAAnalyst_ — * Product Owner
*Scrum Master * AWS DevOps Engineer

 

Apply at

applaudostudios.com/careers @

 
"
210,https://www.linkedin.com/feed/update/urn:li:activity:6748878397151227904/,Mario Vanegas,https://www.linkedin.com/in/vanegasdev,User,"Communicate to Lead 👨🏻‍🎓

Applaudo Studios
#bestplacetocode #communicatetolead #learningeveryday #leadership #softskillsdevelopment",Carousel,['https://media-exp3.licdn.com/dms/image/C4E1FAQEcBKn_6eCOkA/feedshare-document-images_480/1/1609057686299?e=1626228000&v=beta&t=cj20l2KQcscAk6sQ2r3juUUCGEONk_LTZNAIumVowoc'],
211,https://www.linkedin.com/feed/update/urn:li:activity:6747683779252420608/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our QA Trainee Scholarship Program is now open! Don’t miss your chance to submit your application at https://lnkd.in/dcNQa2x and be part of it 😎

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQExF_Vd9jexNA/feedshare-shrink_800/0/1608773178309?e=1629331200&v=beta&t=HqLrpPJP9VMasqtFaBK-glUkkImZmF9SJCHOJ3D2hRM,"rea

QUALITY ASSURANCE
TRAINEE SCHOLARSHIP PROGRAM

 

 

© TraineeProgram
"
212,https://www.linkedin.com/feed/update/urn:li:activity:6747627386868703232/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our Christmas party was a little bit different this year but we still had a good time, fun surprises, goodies, and activities to celebrate the most joyful time of the year with the team! 🎄

#BestPlaceToCode #CodeThatChangesLives",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQG_yNcPiVkejg/feedshare-shrink_800/0/1608759721335?e=1629331200&v=beta&t=Pg2BshVR8Bp4PErm9-i66MezbsikqEpTawt5P5fP_Ic', 'https://media-exp3.licdn.com/dms/image/C4E22AQEVSZ93isjeGA/feedshare-shrink_800/0/1608759725325?e=1629331200&v=beta&t=VsSv1O2yBaWqeWIHzcVBav7S77_Ntk4dJflB-PH5GJM', 'https://media-exp3.licdn.com/dms/image/C4E22AQEb4NuuULC6Kg/feedshare-shrink_800/0/1608759732630?e=1629331200&v=beta&t=mLd1jyu2yTl9atgLZr1ByyEqBfx0iS_E2wLTc6t9QuA', 'https://media-exp3.licdn.com/dms/image/C4E22AQGYbfStwkc-kg/feedshare-shrink_800/0/1608759725791?e=1629331200&v=beta&t=Ul6g68yncOwcEDL5EBV40WpBDo0u2oE-VcTIhtPfHQc']","
    
 

“Christmas will always be as long as we stand
heart to hearGlE® hand in hand.”

 

 

 

 

 
"
213,https://www.linkedin.com/feed/update/urn:li:activity:6747636871611977728/,Tatiana Barrios,https://www.linkedin.com/in/tatiana-barrios-199a68a7,User,"¡Me encantó este programa! #DaleCarnegie
Gracias Applaudo Studios por apostarle siempre al desarrollo de sus colaboradores 🙌🏻",Single image,https://media-exp3.licdn.com/dms/image/C5622AQFvJxIteq7BJg/feedshare-shrink_800/0/1608761993978?e=1629331200&v=beta&t=olphG7aujsih5HAsyyGd7FNywr5019O2Ic3z24631U0," 

IMIuUwW—/
PODS

(9€)
Certificate of Achievement

Barrios Viscarra Claudia Tatiana

Ha completado con éxito el programa Live Online
Communicate to lead

De acuerdo a las normas establecidas por Dale Carnegie & Associates, Inc.
Certiticado por Dale Carnegie & Associates, Inc., 2 de Diciembre de 2020

CPAgie

prea

 

LAA
BI

Ze )I\\\\S

 
"
214,https://www.linkedin.com/feed/update/urn:li:activity:6747304116017602560/,Josue Vigil,https://www.linkedin.com/in/josue-vigil-14607a74,User,Taking a chance on breaking change and start working on a growth mindset. Thank you Applaudo Studios for this opportunity. #growthmindset #lead #continuelearning #leadership #softskills,Carousel,['https://media-exp1.licdn.com/dms/image/C561FAQHWlR7jUZvTtg/feedshare-document-images_480/1/1608682605523?e=1626228000&v=beta&t=bn0zjVjeFJQZ9UhSjTo72Sv4lcp53QRlIcTBJffzcZg'],
215,https://www.linkedin.com/feed/update/urn:li:activity:6745437407161794560/,César Retana,https://www.linkedin.com/in/cretana,User,"I feel so excited!!

When I started to work at Applaudo Studios, I felt overwhelmed 'cause it wasn't my field of job. I always worked at Advertising Agency's, with a little Web Design projects. But it was awesome find people that helped me to growt up and keep learning always. I'm so greatful with Laura Escobar, Gabriel Guevara for being like a Jedi Master's to me on the UX/UI Design. With Gabriela Magana and César Sánchez for being always a helping hand when I have doubts.

Now this is one of the achievements. And it's just the firts one of several certifications that I'm getting on The Interaction Design Foundation.

And one of the best advice that I can give it's: keep learning, keep improving yourself. It's the best thing that I've learned at Applaudo Studios and The Interaction Design Foundation.

Thank's for this Xmas Gift!!!

#BestPlaceToCode #elearning",Single image,https://media-exp3.licdn.com/dms/image/C5622AQGJsHsI2kSwOA/feedshare-shrink_800/0/1608237600590?e=1629331200&v=beta&t=utmdIT589ZNZ0-KRcnRTf6QnWAmCUbmmwVX2A8RscF8,"COURSE CERTIFICATE
César Retana

with membership number 85351 has successfully completed the course
“Design Thinking: The Beginner’s Guide”
conducted from Aug 2nd 2020 to Dec 17th 2020 with Course Certificate ID 85351-2020-447022

Distinction: Top 10% in class

Mf Bip ae LF sun RP

tthe vine decry! os
Founder, eesarretana Head of Instruction,

Interaction Design Foundation RT 7 Interaction Design Foundation

 
"
216,https://www.linkedin.com/feed/update/urn:li:activity:6747630016189796352/,Jorge Flores,https://www.linkedin.com/in/jorge-flores-4bb67154,User,"Communicate to lead, thank you Applaudo Studios",Carousel,['https://media-exp3.licdn.com/dms/image/C4E1FAQFdloaVBBKUSw/feedshare-document-images_480/1/1608760038888?e=1626228000&v=beta&t=jChZlnyyXXV2-aH7gDFLDa8_sPYBGF9xiHvCAoRhwdQ'],
217,https://www.linkedin.com/feed/update/urn:li:activity:6747623599420583937/,Carmen Escobar,https://www.linkedin.com/in/carmen-escobar-082764169,User,Thank you Dale Carnegie Training and Applaudo Studios,Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEIe8eJ7FfJEg/feedshare-shrink_800/0/1608758829825?e=1629331200&v=beta&t=MbU6AAKSD204q4rcrwMK_OXcgo1E2MxqUd9uyU4Obn4,"N/A

   

orcas?

Certificate of Achievement
Escobar Perez Carmen Marianee

Ha completado con éxito el programa Live Online

Communicate to lead

De acuerdo a las normas establecidas por Dale Carnegie & Associates, Inc.
Certiticado por Dale Camegie & Associates, Inc., 2 de Diciembre de 2020

 

 

 

 

OAH

FOS /NWS

Ss

YU

POI THNWSS
"
218,https://www.linkedin.com/feed/update/urn:li:activity:6746793037998960640/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Don't forget to check our current job openings! Go to https://lnkd.in/dcNQa2x and find all the info you need to apply

The hiring and onboarding process is held remotely.
*Most open positions can be remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHjq0BPZlnRzQ/feedshare-shrink_800/0/1608560808938?e=1629331200&v=beta&t=KgUiXUmbkSdux1Zcq14UvwQEI_uF5mrjKRU46S6k_6E,"  
 

Be part
of our team

CHECK OUR OPEN POSITIONS

* Machine Learning Engineer
+ React Native Developer

* Full Stack Developer

* Angular Developer

+ PHP Developer

* iOS Developer

Apply at

applaudostudios.com/careers

 
"
219,https://www.linkedin.com/feed/update/urn:li:activity:6747191624062787584/,Victoria Palomares,https://www.linkedin.com/in/victoria-palomares,User,Excelente taller 👍🏻 Gracias #DaleCarnegie y Applaudo Studios #CommunicateToLead,Carousel,['https://media-exp3.licdn.com/dms/image/C4D1FAQFRDzt8WCJ0Uw/feedshare-document-images_480/1/1608655641469?e=1626228000&v=beta&t=hKmckSzJNmvUMZzsbnbGFa_WBWVNo-rU946XkEgDA2A'],
220,https://www.linkedin.com/feed/update/urn:li:activity:6745738596831047680/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"No doubt we want a workspace like Juan Carlos', especially with that view! He is a Project Manager at Applaudo and also a Marathoner, so far he has run 6 marathons 🏃🏻‍♂️

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQElb3xBij76ww/feedshare-shrink_800/0/1608309410108?e=1629331200&v=beta&t=rfGebFgdAZWZ2B36DlbmeHqZSrDvT3zk8ef2_gFxVTw," 
"
221,https://www.linkedin.com/feed/update/urn:li:activity:6745141689356226560/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Watch tomorrow our new ""A day in the life"" with Diana Umanzor, Java Developer! Go to our Instagram profile (@applaudostudios) and don't miss it 😉

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHkNQ4nNSQ-OQ/feedshare-shrink_800/0/1608167096912?e=1629331200&v=beta&t=zYAxbMc19Lh9evG6IUI43V74lviz1TwUPWwHdNhAwXg," 
"
222,https://www.linkedin.com/feed/update/urn:li:activity:6744718389098426368/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Our Marketing team is growing and we want you to join us! Check our open positions for Graphic Designer and Content Creator and apply now at https://lnkd.in/dcNQa2x

Remember that our hiring and onboarding process is still held remotely.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHGAUSCR38HYw/feedshare-shrink_800/0/1608066174334?e=1629331200&v=beta&t=q66zSk4zeP2nwc4aiicTCbER83gNevSPyXBXAXcnbPk,"We want to
meet you

CHECK OUR OPEN POSITIONS

 

* Marketing Content Creator
* Marketing Graphic Designer

Apply at

applaudostudios.com/careers
"
223,https://www.linkedin.com/feed/update/urn:li:activity:6741765497823518720/,Andrea Cuellar,https://www.linkedin.com/in/andrea-cuellar-2a755745,User,"Es inmensa la gratitud y el orgullo que siento de haber formado parte de la familia AFP CRECER. Me llevo experiencias, aprendizajes y amistades increíbles que me han construido como persona y profesional. ¡Gracias por tanto!
Hoy, emprendo con mucho entusiasmo un nuevo camino de la mano de Applaudo Studios. ¡Muy feliz de poder seguir desarrollándome y expandiendo mis horizontes!",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFP22x6iNYA0w/feedshare-shrink_800/0/1607362149394?e=1629331200&v=beta&t=1WYTCleSLrM4nPoR1AI4FpupqLTCXcJNHtWQ1dqlD8w," 
"
224,https://www.linkedin.com/feed/update/urn:li:activity:6744415443122999296/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Meet our international team! Yari joined Applaudo about 3 weeks ago, she is from the Dominican Republic, and when she's not bug hunting, she likes to cook, read, and watch movies and TV series🙌

Get to know us: https://lnkd.in/dcNQa2x

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHBQ37cmQ4RTA/feedshare-shrink_800/0/1607993945505?e=1629331200&v=beta&t=TQnu96f1yZDgkrsC9z-WfkF6s-o1NVGl6-iCk49A9E8,"Cs
People in Applaudo

66 make you feel welcomed 99

and there are many activities to promote
interaction between everyone.

Yari Mejia, QA Analyst
"
225,https://www.linkedin.com/feed/update/urn:li:activity:6742910657567498240/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"A few weeks ago, our co-founder and CEO met with the British Embassy El Salvador and the Ministry of Economy to share our experience with our Trainee Program and how we can support and impact education in El Salvador for future generations.

#BestPlaceToCode #CodeThatChangesLives",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQEf8FqnXR_olw/feedshare-shrink_800/0/1607635176867?e=1629331200&v=beta&t=3NrZJn-fCrwfbYxvrX2Ca5nNU6Uj6n7P3Z_hVIveBo0', 'https://media-exp3.licdn.com/dms/image/C4E22AQFgeSbRuEz8Lg/feedshare-shrink_2048_1536/0/1607635176614?e=1629331200&v=beta&t=mfYmDQwY8GHvE53_0jGumAi0rK6rgv8KmjXFJTaIJ6s', 'https://media-exp3.licdn.com/dms/image/C4E22AQECzOzPkIsrUA/feedshare-shrink_800/0/1607635176830?e=1629331200&v=beta&t=G6VY0Ep72B3kWyfcVzv3fI2AmH7B4RIjLmfE6kmyjJY', 'https://media-exp3.licdn.com/dms/image/C4E22AQFdx_R_DwnoWw/feedshare-shrink_800/0/1607635176762?e=1629331200&v=beta&t=n4851TCtrMMkb7qOpnqYjr53KBBf0sN6KXYgURJMU7o']","
 

 

 

 
"
226,https://www.linkedin.com/feed/update/urn:li:activity:6739702259799650304/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"It is an honor that our co-founder, Jose Giammattei, has been recognized as one of the most admired entrepreneurs in Central America by Revista Estrategia&Negocios. You can read the full article here: https://bit.ly/3oiBM3p

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGZ44DvagU-sA/feedshare-shrink_800/0/1606870234815?e=1629331200&v=beta&t=Pl7rUdo1vs9R59BTkxq0wEOWLPsURv_KcYmefR3snwY,"José Giammattei

RECOGNIZED AS ONE OF THE MOST ADMIRED
ENTREPRENEURS IN CENTRAL AMERICA BY E&N

 

E&N @
"
227,https://www.linkedin.com/feed/update/urn:li:activity:6743176299814170624/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are looking for you! Check now our open positions and don’t miss your chance to join our team. Apply now: https://lnkd.in/dcNQa2x

Remember that the hiring process and onboarding will be held remotely.
*Most open positions can be remote but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEK01CeOLzLfg/feedshare-shrink_800/0/1607698511453?e=1629331200&v=beta&t=ZVaiTQjjqyE_QzzPfQdXMM8uMdlqopDyFWFOb1myArU,"Join the Best
Place to Code

CHECK OUR OPEN POSITIONS

* Product Owner
* Scrum Master
* QA Analyst

* Ul Designer

 

* UX Designer
* AWS DevOps Engineer

Apply at

applaudostudios.com/careers

 
"
228,https://www.linkedin.com/feed/update/urn:li:activity:6739688234336448512/,Gilberto Alas,https://www.linkedin.com/in/gilberto-alas-19b587124,User,Detalle de Cumpleaños - Applaudo Studios,Multiple images,"['https://media-exp3.licdn.com/dms/image/C4D22AQHCvI4Hlw1hcQ/feedshare-shrink_2048_1536/0/1606866891766?e=1629331200&v=beta&t=rr3aUQ8XgExIiti68Je_zSY3sPnamoKHZ423CzOgw-c', 'https://media-exp3.licdn.com/dms/image/C4D22AQGpaJ-a8vy2Sg/feedshare-shrink_800/0/1606866891873?e=1629331200&v=beta&t=tPCGgkb5NCOYmO9Uv1qe6zj9iHGUFmr4b3q4hSaxslY', 'https://media-exp3.licdn.com/dms/image/C4D22AQHHl7CooIWWkQ/feedshare-shrink_800/0/1606866891901?e=1629331200&v=beta&t=rYszi1AAHiJZPTAAQ1DcNUhBMCw_G6qu4FFM0W8w7f4']","
 

 

 
"
229,https://www.linkedin.com/feed/update/urn:li:activity:6741862348472029184/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We are so excited and proud to announce our official Design System: Clapp! This has been an ongoing project since July and our team has made an incredible job bringing it to life. Learn more about Clapp in our next article: https://bit.ly/ClappDS

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQGb0ODtv1CUNg/feedshare-shrink_800/0/1607385241185?e=1629331200&v=beta&t=_a9F4d7lI3QRk_JGPj4KT1lZN7KEgP3ahpqB2uEjpq0,"23 Clapp

Applaudo Studios Design System

design.applaudostudios.com

 

 
"
